ad_group_id,campaign_id,ad_group_name,audience_id,channel,bid_strategy,avg_bid,weekly_budget_allocated,weekly_budget_spent,impressions,clicks,conversions,conversion_value,ctr,cvr,roas,week
6,2,AG_2_1,AUD5,Search,tROAS,20.07,253614.57,249671.96,1119969,21264,1320,18702266.57,0.019,0.0621,74.907,12
7,2,AG_2_2,AUD4,Search,Manual CPC,18.12,272539.6,284288.88,1586922,31139,1964,29478244.96,0.0196,0.0631,103.691,12
8,2,AG_2_3,AUD10,Search,Max Conversions,21.87,348885.13,357909.15,1267994,23810,1535,26099252.37,0.0188,0.0645,72.921,12
9,2,AG_2_4,AUD6,Search,Manual CPC,22.14,407540.89,409878.11,1765187,38562,2544,38886698.98,0.0218,0.066,94.874,12
10,2,AG_2_5,AUD9,Search,tROAS,28.15,359389.24,334986.49,2133145,40458,2383,31865559.09,0.019,0.0589,95.125,12
11,3,AG_3_1,AUD6,Video,tROAS,12.34,407257.68,404443.61,1245043,7262,241,3604360.27,0.0058,0.0332,8.912,12
12,3,AG_3_2,AUD6,Video,Manual CPC,6.62,385873.54,351934.95,2272091,14836,460,4270097.69,0.0065,0.0311,12.133,12
13,3,AG_3_3,AUD1,Video,Max Conversions,7.41,368979.72,339173.84,1061219,6589,212,3219290.58,0.0062,0.0322,9.492,12
14,3,AG_3_4,AUD7,Video,Max Conversions,12.28,523100.2,523461.11,2826776,15605,536,5197185.14,0.0055,0.0344,9.929,12
15,3,AG_3_5,AUD8,Video,tROAS,8.56,340142.99,321876.88,1917671,11039,344,4703991.02,0.0058,0.0312,14.614,12
16,4,AG_4_1,AUD6,Display,tROAS,7.48,79467.4,67807.57,495347,8954,420,7251220.62,0.0181,0.047,106.938,12
17,4,AG_4_2,AUD5,Display,tROAS,7.12,71091.51,66566.78,641934,11764,555,9917166.5,0.0183,0.0472,148.981,12
18,4,AG_4_3,AUD10,Display,Max Conversions,6.25,108518.61,112902.05,1127507,20615,1000,14731133.02,0.0183,0.0485,130.477,12
19,4,AG_4_4,AUD2,Display,Manual CPC,9.14,125932.08,114649.79,901845,14897,665,7773947.75,0.0165,0.0446,67.806,12
20,4,AG_4_5,AUD6,Display,tROAS,9.36,105599.09,91229.93,780212,12331,577,7266977.52,0.0158,0.0468,79.656,12
21,5,AG_5_1,AUD6,Display,tROAS,8.88,282953.32,281238.03,2996403,41726,2459,33078242.49,0.0139,0.0589,117.617,12
22,5,AG_5_2,AUD1,Display,Manual CPC,6.13,213694.49,210711.28,2627479,36333,2059,22985071.15,0.0138,0.0567,109.083,12
23,5,AG_5_3,AUD8,Display,Max Conversions,6.7,233494.33,199287.2,1337602,17240,932,11409086.2,0.0129,0.0541,57.249,12
24,5,AG_5_4,AUD9,Display,tROAS,6.12,228963.1,224451.43,2122212,25458,1403,12506574.18,0.012,0.0551,55.721,12
25,5,AG_5_5,AUD2,Display,Max Conversions,8.58,169597.34,167701.5,1215282,14642,793,6364249.95,0.012,0.0542,37.95,12
26,6,AG_6_1,AUD3,Video,tROAS,11.47,399484.97,400537.57,1351970,18572,732,9691033.47,0.0137,0.0394,24.195,12
27,6,AG_6_2,AUD5,Video,Max Conversions,8.72,548603.88,575684.62,2136598,25337,871,8316405.91,0.0119,0.0344,14.446,12
28,6,AG_6_3,AUD4,Video,Manual CPC,9.37,720207.9,619112.43,2616235,33545,1263,20433749.42,0.0128,0.0377,33.005,12
29,6,AG_6_4,AUD3,Video,tROAS,10.7,563927.76,575490.88,2180234,30221,1207,17542474.42,0.0139,0.04,30.483,12
30,6,AG_6_5,AUD3,Video,tROAS,12.16,419299.7,371522.31,1406271,18857,673,10246789.07,0.0134,0.0357,27.581,12
31,7,AG_7_1,AUD1,Video,tROAS,10.21,610105.1,544805.06,1883888,14837,886,14961603.79,0.0079,0.0597,27.462,12
32,7,AG_7_2,AUD5,Video,tROAS,14.55,534387.02,459317.66,1707042,13427,778,6607399.97,0.0079,0.058,14.385,12
33,7,AG_7_3,AUD3,Video,tROAS,11.1,775569.7,724865.78,2191252,18679,1120,17172716.91,0.0085,0.06,23.691,12
34,7,AG_7_4,AUD4,Video,Manual CPC,7.28,624659.97,559484.25,2344031,21477,1268,20146872.99,0.0092,0.0591,36.01,12
35,7,AG_7_5,AUD4,Video,tROAS,14.79,582556.8,591022.06,2050172,18411,1104,14333804.88,0.009,0.06,24.253,12
36,8,AG_8_1,AUD10,Social,tROAS,18.71,414989.49,364408.84,2164231,51037,6124,106620053.94,0.0236,0.12,292.584,12
37,8,AG_8_2,AUD8,Social,Max Conversions,16.19,359877.99,355301.12,2157751,50992,6119,100071836.95,0.0236,0.12,281.654,12
38,8,AG_8_3,AUD1,Social,tROAS,13.11,377186.04,332506.12,1965186,53494,6419,89056152.98,0.0272,0.12,267.833,12
39,8,AG_8_4,AUD4,Social,Max Conversions,19.3,529267.82,514912.13,3247046,82007,9361,111872236.58,0.0253,0.1142,217.265,12
40,8,AG_8_5,AUD2,Social,Manual CPC,16.53,520478.18,451191.17,2838628,79057,9486,110925496.3,0.0279,0.12,245.85,12
41,9,AG_9_1,AUD1,Social,Max Conversions,16.67,197420.68,198686.72,1526314,35295,4215,54017475.69,0.0231,0.1194,271.873,12
42,9,AG_9_2,AUD10,Social,Max Conversions,13.74,193657.45,172596.36,1033115,21782,2564,39049718.96,0.0211,0.1177,226.249,12
43,9,AG_9_3,AUD7,Social,Manual CPC,19.27,238963.22,226118.64,1124739,25150,3018,52985680.73,0.0224,0.12,234.327,12
44,9,AG_9_4,AUD5,Social,Manual CPC,19.21,190149.01,177151.74,1001060,21771,2374,33864946.95,0.0217,0.1091,191.164,12
45,9,AG_9_5,AUD6,Social,Max Conversions,13.2,267250.73,252637.84,1264897,27627,3308,56256750.91,0.0218,0.1198,222.677,12
46,10,AG_10_1,AUD4,Video,Max Conversions,14.15,172580.1,178343.7,734289,9809,570,7506093.6,0.0134,0.0581,42.088,12
47,10,AG_10_2,AUD3,Video,Manual CPC,13.27,177069.2,158237.79,675983,7808,477,4688783.04,0.0116,0.0611,29.631,12
48,10,AG_10_3,AUD6,Video,Manual CPC,10.55,112658.99,106425.66,385857,4762,296,3905019.71,0.0123,0.0623,36.692,12
49,10,AG_10_4,AUD2,Video,Manual CPC,12.84,178243.24,157820.72,667069,7879,457,4755930.04,0.0118,0.058,30.135,12
50,10,AG_10_5,AUD8,Video,Manual CPC,6.94,128456.13,114456.51,363437,4980,314,2920899.01,0.0137,0.0632,25.52,12
51,11,AG_11_1,AUD9,Social,Manual CPC,15.88,313614.5,286293.03,1779069,31753,3810,49313372.85,0.0178,0.12,172.248,12
52,11,AG_11_2,AUD7,Social,Max Conversions,15.99,341675.19,349024.39,2110836,37689,4522,40467069.03,0.0179,0.12,115.943,12
53,11,AG_11_3,AUD9,Social,Manual CPC,17.92,255533.43,225776.27,1958421,38525,4623,75267456.38,0.0197,0.12,333.372,12
54,11,AG_11_4,AUD5,Social,tROAS,19.06,430637.62,403858.04,1961989,34996,4199,62427232.54,0.0178,0.12,154.577,12
55,11,AG_11_5,AUD8,Social,tROAS,11.0,335220.03,328351.69,2056184,40180,4821,58333199.41,0.0195,0.12,177.655,12
56,12,AG_12_1,AUD4,Display,tROAS,9.14,179655.7,171068.05,2034790,34814,3408,46007914.31,0.0171,0.0979,268.945,12
57,12,AG_12_2,AUD3,Display,tROAS,7.17,298184.7,299586.58,2003436,38546,3763,37715825.28,0.0192,0.0976,125.893,12
58,12,AG_12_3,AUD1,Display,Manual CPC,9.64,299310.05,305323.32,2325532,45075,4961,79693270.5,0.0194,0.1101,261.013,12
59,12,AG_12_4,AUD1,Display,tROAS,9.81,218537.19,224964.7,2880719,59331,6565,117770322.03,0.0206,0.1107,523.506,12
60,12,AG_12_5,AUD8,Display,Max Conversions,11.2,269215.52,247581.31,2778271,56439,6574,78414662.61,0.0203,0.1165,316.723,12
61,13,AG_13_1,AUD3,Display,tROAS,10.97,134702.61,122500.94,1333079,18310,1458,11896488.11,0.0137,0.0797,97.113,12
62,13,AG_13_2,AUD1,Display,Manual CPC,10.34,143556.28,145288.5,1562204,21449,1720,30748712.94,0.0137,0.0802,211.639,12
63,13,AG_13_3,AUD10,Display,tROAS,8.66,115005.47,107583.15,735218,9285,647,9131454.11,0.0126,0.0698,84.878,12
64,13,AG_13_4,AUD8,Display,Max Conversions,6.19,121032.27,111291.4,917582,12447,939,15465876.41,0.0136,0.0755,138.967,12
65,13,AG_13_5,AUD4,Display,Manual CPC,10.74,118357.5,107310.67,688535,9090,720,6336458.37,0.0132,0.0793,59.048,12
66,14,AG_14_1,AUD6,Video,Manual CPC,14.62,492198.68,511068.52,2551121,27778,2000,22629845.47,0.0109,0.072,44.279,12
67,14,AG_14_2,AUD4,Video,Manual CPC,14.81,479600.58,483886.25,1471231,17334,1263,18796320.17,0.0118,0.0729,38.845,12
68,14,AG_14_3,AUD10,Video,tROAS,9.32,350525.97,321924.37,1764961,20199,1462,17179103.73,0.0114,0.0724,53.364,12
69,14,AG_14_4,AUD3,Video,tROAS,7.68,376361.33,385813.75,1625857,16097,1139,14569738.87,0.0099,0.0708,37.764,12
70,14,AG_14_5,AUD1,Video,Manual CPC,12.43,478792.37,485501.6,1993080,22305,1715,28770527.4,0.0112,0.0769,59.259,12
71,15,AG_15_1,AUD10,Social,tROAS,14.49,207616.16,196428.9,988068,15768,1762,24387347.05,0.016,0.1118,124.154,12
72,15,AG_15_2,AUD2,Social,Max Conversions,18.02,204662.95,202018.98,1103752,18483,1976,21633083.68,0.0167,0.1069,107.084,12
73,15,AG_15_3,AUD10,Social,Manual CPC,17.91,216605.98,191282.21,981498,16936,1674,24376148.64,0.0173,0.0989,127.436,12
74,15,AG_15_4,AUD1,Social,Max Conversions,12.46,138026.42,134576.38,646601,9649,976,13851233.68,0.0149,0.1013,102.925,12
75,15,AG_15_5,AUD7,Social,Max Conversions,17.03,166034.92,159338.13,1202203,18493,2002,29253041.81,0.0154,0.1083,183.591,12
76,16,AG_16_1,AUD10,Search,tROAS,27.85,231651.42,224286.02,1002071,23804,2856,37792249.86,0.0238,0.12,168.5,12
77,16,AG_16_2,AUD4,Search,tROAS,21.83,257380.42,266555.79,1065505,25762,2868,50730400.24,0.0242,0.1113,190.318,12
78,16,AG_16_3,AUD2,Search,Manual CPC,19.31,262075.91,268379.7,1340712,36919,4023,45564340.48,0.0275,0.109,169.776,12
79,16,AG_16_4,AUD1,Search,Max Conversions,28.18,277489.06,280409.94,1130428,29703,3413,38870038.78,0.0263,0.1149,138.619,12
80,16,AG_16_5,AUD5,Search,tROAS,20.58,274436.46,239046.15,1480115,39445,4592,60759326.42,0.0267,0.1164,254.174,12
81,17,AG_17_1,AUD9,Display,Max Conversions,6.13,341948.95,338216.95,3350650,28544,1532,22171243.94,0.0085,0.0537,65.553,12
82,17,AG_17_2,AUD9,Display,tROAS,9.13,418722.39,392317.29,2965407,29191,1656,13830829.24,0.0098,0.0567,35.254,12
83,17,AG_17_3,AUD4,Display,Max Conversions,5.0,292574.09,302780.76,3808491,37297,1982,20893829.25,0.0098,0.0531,69.006,12
84,17,AG_17_4,AUD1,Display,Manual CPC,7.13,298207.66,302541.0,2282272,19858,1185,15876328.06,0.0087,0.0597,52.477,12
85,17,AG_17_5,AUD5,Display,tROAS,6.8,409747.43,400964.39,4969459,45164,2675,42651302.12,0.0091,0.0592,106.372,12
86,18,AG_18_1,AUD3,Display,Manual CPC,10.23,621868.06,539736.02,4613254,43774,2241,38851265.59,0.0095,0.0512,71.982,12
87,18,AG_18_2,AUD3,Display,Max Conversions,10.27,428936.51,367668.02,2846391,28877,1338,11731731.55,0.0101,0.0464,31.908,12
88,18,AG_18_3,AUD3,Display,Max Conversions,8.89,338029.69,289682.38,3256504,29005,1383,16052061.46,0.0089,0.0477,55.413,12
89,18,AG_18_4,AUD1,Display,Manual CPC,6.19,448755.27,388933.43,3909689,36905,1664,22087828.07,0.0094,0.0451,56.791,12
90,18,AG_18_5,AUD7,Display,Max Conversions,7.7,377762.77,380692.07,2838350,27101,1310,21646100.68,0.0095,0.0484,56.86,12
91,19,AG_19_1,AUD3,Search,tROAS,26.4,73974.44,77499.28,286156,6309,460,6996592.73,0.022,0.073,90.279,12
92,19,AG_19_2,AUD6,Search,tROAS,18.44,66523.11,62402.53,213278,4334,286,2373966.77,0.0203,0.0662,38.043,12
93,19,AG_19_3,AUD7,Search,Max Conversions,26.75,92585.43,84375.85,428353,8840,575,5185564.71,0.0206,0.0651,61.458,12
94,19,AG_19_4,AUD3,Search,Max Conversions,24.84,64101.48,59959.94,397795,8649,554,5387395.64,0.0217,0.0641,89.85,12
95,19,AG_19_5,AUD3,Search,Max Conversions,26.64,107433.11,97137.41,435676,8322,537,4317805.35,0.0191,0.0646,44.45,12
96,20,AG_20_1,AUD3,Display,Max Conversions,5.01,311162.36,307964.25,2890540,20903,615,6281929.43,0.0072,0.0294,20.398,12
97,20,AG_20_2,AUD5,Display,tROAS,7.05,252033.68,224140.21,2192355,16791,435,3709128.23,0.0077,0.026,16.548,12
98,20,AG_20_3,AUD1,Display,tROAS,10.07,222969.54,207584.51,2395629,16958,509,6956002.74,0.0071,0.03,33.509,12
99,20,AG_20_4,AUD1,Display,Max Conversions,5.86,296588.44,289515.01,1920812,15136,462,5774786.49,0.0079,0.0305,19.946,12
100,20,AG_20_5,AUD1,Display,Manual CPC,7.48,310395.0,268822.13,2040600,14554,443,6264056.94,0.0071,0.0305,23.302,12
101,21,AG_21_1,AUD8,Video,Manual CPC,14.13,243683.47,248129.54,1429138,8815,251,3522317.9,0.0062,0.0286,14.195,12
102,21,AG_21_2,AUD2,Video,tROAS,12.99,324792.41,323409.39,1136963,7910,195,2348259.72,0.007,0.0247,7.261,12
103,21,AG_21_3,AUD3,Video,Manual CPC,12.29,308113.6,277478.93,1514450,10000,274,2889375.53,0.0066,0.0275,10.413,12
104,21,AG_21_4,AUD9,Video,Max Conversions,7.78,378006.04,338913.76,1327657,8650,227,3479320.29,0.0065,0.0263,10.266,12
105,21,AG_21_5,AUD3,Video,Manual CPC,14.09,394329.49,399052.11,1410057,9289,255,3026264.03,0.0066,0.0275,7.584,12
106,22,AG_22_1,AUD7,Social,tROAS,13.62,256708.31,246508.65,1598023,20731,755,9990101.51,0.013,0.0364,40.526,12
107,22,AG_22_2,AUD7,Social,Max Conversions,11.1,216407.95,199600.19,1577331,21375,763,9430445.5,0.0136,0.0357,47.247,12
108,22,AG_22_3,AUD2,Social,Max Conversions,16.15,250507.75,237319.99,1409765,18301,683,7501755.3,0.013,0.0373,31.61,12
109,22,AG_22_4,AUD2,Social,tROAS,17.53,247426.91,254017.18,1473915,20586,744,10427621.79,0.014,0.0362,41.051,12
110,22,AG_22_5,AUD6,Social,Manual CPC,13.53,291824.11,273292.11,1446677,18026,558,8747180.76,0.0125,0.031,32.007,12
111,23,AG_23_1,AUD7,Video,tROAS,10.49,378516.31,365952.5,1457255,8170,140,2135434.81,0.0056,0.0172,5.835,12
112,23,AG_23_2,AUD6,Video,tROAS,13.24,552183.66,513691.05,2094777,11996,187,2438757.68,0.0057,0.0156,4.748,12
113,23,AG_23_3,AUD6,Video,Manual CPC,7.96,486343.42,460276.86,2147133,11279,188,2853709.39,0.0053,0.0167,6.2,12
114,23,AG_23_4,AUD2,Video,Max Conversions,7.93,510289.84,451895.94,2130557,12455,219,3272704.14,0.0058,0.0176,7.242,12
115,23,AG_23_5,AUD5,Video,Manual CPC,12.49,424215.83,416504.73,1863307,10713,170,2687773.31,0.0057,0.0159,6.453,12
116,24,AG_24_1,AUD10,Display,Manual CPC,5.3,265880.73,250513.91,2389105,14836,399,6050782.87,0.0062,0.0269,24.153,12
117,24,AG_24_2,AUD10,Display,Max Conversions,9.56,226357.81,233966.89,2653257,16935,464,8318864.72,0.0064,0.0274,35.556,12
118,24,AG_24_3,AUD6,Display,Max Conversions,5.82,230350.4,212785.74,1427330,8892,239,2729450.54,0.0062,0.027,12.827,12
119,24,AG_24_4,AUD2,Display,tROAS,6.53,245660.88,215707.05,1989279,11834,288,4483389.06,0.0059,0.0244,20.785,12
120,24,AG_24_5,AUD1,Display,Manual CPC,8.4,220002.7,218742.81,2152433,11406,299,2836576.81,0.0053,0.0262,12.968,12
121,25,AG_25_1,AUD8,Search,Max Conversions,27.16,291867.2,285365.88,1744206,36837,2009,17393453.97,0.0211,0.0545,60.951,12
122,25,AG_25_2,AUD3,Search,Manual CPC,22.55,315965.49,272659.53,1655512,32990,1751,23257363.9,0.0199,0.0531,85.298,12
123,25,AG_25_3,AUD10,Search,Manual CPC,29.06,261524.39,226300.65,842037,16733,874,12483282.82,0.0199,0.0523,55.162,12
124,25,AG_25_4,AUD3,Search,Max Conversions,18.84,228131.12,233676.63,908995,18462,888,13383583.41,0.0203,0.0481,57.274,12
125,25,AG_25_5,AUD3,Search,Max Conversions,25.27,402239.14,422020.16,1649359,30668,1586,19129888.12,0.0186,0.0517,45.329,12
